CHAPTER 1 LIVE ANIMALS"
340311,"Lub.Preparations For Treatement Of Tex.Leather Etc With=<70% Petroleum Oil"
340319,"Other Lubricating Preparations, With =<70% Petroleum Oil"
340391,"Lub.Preparations For Treatement Of Tex. Leather Etc"
340399,"Other Lubricating Preparations"
3404,"Artificial waxes and prepared waxes"
340420,"Artificial Waxes Of Polyethylene Glycol"
340490,"Artificial Waxes And Prepared Waxes"
3405,"Polishes and creams, for footwear, furniture, floors, coachwork, glass or metal, scouring pastes and powders and similar preparations (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics or cellular rubber, impregnated, coated or covered with such preparations), excluding waxes of heading 34.04."
340510,"Polishes, Creams And Similar Preparations For Footwear Or Leather"
340520,"Polishes,Cream.&Similar Prepa.For Mainten. Of Woodwork Woden Fur.Flo.&Othr"
340530,"Polishes And Similar Preparations For Coachwork (Excl. Metal Polishes)"
340540,"Scouring Pastes And Powders And Other Scouring Preparations"
340590,"Other polishes, creams and similar preparations"
3406,"Candles, tapers and the like."
340600,"Candles, Tapers And The Like"
3407,"Modelling pastes, including those put up for children's amusement; preparations known as "dental wax" or as "dental impression compounds", put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms; other preparations for use in dentistry, with a basis of plaster (of calcined gypsum or calcium sulphate)."
340700,"Modelling Pastes; Dental Wax And Impression Compounds, For Retail Sale"
CHAPTER 35 ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES"
3501,"Casein, caseinates and other casein derivatives; casein glues."
350110,"Casein"
350190,"Caseinates And Other Casein Derivatives; Casein Glues"
3502,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives."
350211,"Egg Albumin,Dried"
350219,"Egg Albumin(Excluding Dried Egg Albumin)"
350220,"Milk Albumin, Including Concentrates Of Two Or More Whey Proteins"
350290,"Albumins (excl. egg albumin and milk albumin), albuminates and other derivatives"
3503,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01."
350300,"Gelatin and derivatives; isinglass; glues of animal origin"
3504,"Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed."
350400,"Peptones/protein substances and derivatives; hide powder"
3505,"Dextrins and other modified starches (for example, pregelatinised or esterified starches); glues based on starches, or on dextrins or other modified starches."
350510,"Dextrin and other modified starches"
350520,"Glues Based On Starches, Dextrins Or Other Modified Starches"
3506,"Prepared glues and other prepared adhesives, not elsewhere specified or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg."
350610,"Products Put Up As Glues Or Adhesives For Retail Sale, =<1kg"
350691,"Adhesives Based On Rubber Or Plastic (Incl. Artificial Resins)"
350699,"Prepared Glues And Other Prepared Adhesives"
3507,"Enzymes; prepared enzymes not elsewhere specified or included."
350710,"Rennet And Concentrates Thereof"
350790,"Other than Streptokinase"
CHAPTER 36 EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS"
3601,"Propellent powders."
360100,"Propellent Powders"
3602,"Prepared explosives, other than propellent powders."
360200,"Prepared Explosives, (Excl. Propellent Powders)"
3603,"Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators."
360300,"Safety Fuses;Dtontng.Fuses;Percension/Detonating Caps;Igniters;Elec.Dtont."
3604,"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles."
360410,"Fireworks"
360490,"Signalling Flares... And Other Pyrotechnic Articles (Excl. Fireworks)"
3605,"Matches, other than pyrotechnic articles of heading 36.04."
360500,"Matches (Excl. Pyrotechnic Articles Of 36.04)"
3606,"Ferro-cerium and other pyrophoric alloys in all forms; articles of combustible materials as specified in note 2 to this chapter."
360610,"Liquid Or Liquefied-Gas Fuels In Containers, For Lighters, =<300cm3"
360690,"Ferro-Cerium, Pyrophoric Alloys; Articles Of Combustible Materials"
CHAPTER 37 PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS"
3701,"Photographic plates and film in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in the flat, sensitised, unexposed, whether or not in packs."
370110,"Photographic Plates... For X-Ray, In The Flat, Unexposed"
370120,"Instant Print Flat Film, Unexposed"
370130,"Photo Plates And Film, In The Flat With Any Side >255mm, Unexposed"
370191,"PHOTOGRAPHIC PLATES..., IN THE FLAT FOR COLOUR PHOTOGRAPHY, UNEXPOSED"
370199,"Photographic plates and film, in the flat (excl. for colour), unexposed"
3702,"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised, unexposed."
370210,"Photographic Film In Rolls, For X-Ray, Unexposed"
370231,"Photographic For Color Photos Film,In Rolls,Non-Perforated,"
370232,"Photo Film,In Rolls,Non-Perforated, With Silver... Emulsion, Width =<105mn"
370239,"Photo Film, In Rolls, Non-Perforated, Of Width =<105mm"
370241,"Color Photo Film, In Rolls, Non-Perforated, Width >610mm And Length >200mm"
370242,"Photo Film,In Rolls,Non-Perforated,Width >610mm Length >200m(Excl. Colour)"
370243,"Photo Film, In Rolls, Non-Perforated, Width >610mm And Length =<200m"
370244,"Photo Film, In Rolls, Non-Perforated, Width >105mm But =<610mm"
370252,"OTH. FILM, FOR COLOUR.., OF A WIDTH NOT EXCEEDING 16MM"
370253,"Color Photo Slide Film, In Rolls, Width >16mm But =<35mm, Length =<30m"
370254,"OTH. FILM, FOR COLOUR..,OF A WIDTH EXCE.16MM BUT NOT EXCE.35MM AND OF..NOT EXCE.30M.."
370255,"OTH. FILM, FOR COLOUR..,OF A WIDTH EXCE.16MM BUT NOT EXCE.35MM AND OF.. EXCE.30M"
370256,"OTH. FILM, FOR COLOUR..,OF A WIDTH EXCEEDING 35MM"
370296,"Other Photographic film Of a width not exceeding 35 mm and of a length not exceeding 30"
370297,"Other Photographic film Of a width not exceeding 35 mm and of a length exceeding 30 m"
370298,"Other Photographic film Of a width exceeding 35 mm"
3703,"Photographic paper, paperboard and textiles, sensitised, unexposed."
370310,"PHOTOGRAPHIC PAPER, PAPERBOARD AND TEXTILES..,IN ROLLS OF A WIDTH EXCEEDING 610MM"
370320,"OTHER PHOTOGRAPHIC PAPER, FOR COLOUR PHOTOGRAPHY(POLYCHROME)"
370390,"OTHER PHOTOGRAPHIC PAPER..,(EXCL.IN ROLLS..,FOR COLOUR PHOTOGRAPHY(POLYCHROME))"
3704,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed."
370400,"PHOTOGRAPHIC PLATES, FILM, PAPER, PAPERBOARD AND TEXTILES, EXPOSED BUT NOT DEVELOPED"
3705,"Photographic plates and film, exposed and developed, other than cinematographic film."
370510,"Photographic Plates..., Exposed And Developed, For Offset Reproduction"
370590,"Photographic Plates..., Exposed And Developed"
3706,"Cinematographic film, exposed and developed whether or not incorporating sound track or consisting only of sound track."
370610,"Other Cinematograph Film, Exposed And Developed, Width >=35mm"
370690,"Other Cinematograph Film, Exposed And Developed, Width <35mm"
3707,"Chemical preparations for photographic uses (other than varnishes, glues, adhesives and similar preparations); unmixed products for photographic uses, put up in measured portions or put up for retail sale in a form ready for use."
370710,"Sensitising emulsions"
370790,"OTH.CHEMICAL PREPARATIONS FOR PHOTOGRAPHIC USES..,EXCL.SENSITISING EMULSIONS"
CHAPTER 38 MISCELLANEOUS CHEMICAL PRODUCTS"
3801,"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or other carbon in the form of pastes, blocks, plates or other semi-manufactures."
380110,"Artificial Graphite"
380120,"Colloidal Graphite Or Semi-Colloidal Graphite"
380130,"Carbonaceous Pastes For Electrodes & Similar Pastes For Furnace Linings"
380190,"Preparations Based On Graphite Or Carbon In The Form Of Pastes..."
3802,"Activated carbon; activated natural mineral products; animal black, including spent animal black."
380210,"Activated Carbon"
380290,"Activated Natural Mineral Products; Animal Black"
3803,"Tall oil, whether or not refined."
380300,"Tall Oil, Whether Or Not Refined"
3804,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates, but excluding tall oil of heading 38.03."
380400,"Residual Lyes From The Manufacture Of Wood Pulp (Excl. Tall Oil)"
3805,"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other treatment of coniferous woods; crude dipentene; sulphite turpentine and other crude para-cymene; pine oil containing alpha-terpineol as the main constituent."
380510,"Gum, Wood Or Sulphate Turpentine Oils"
380590,"Oth.Turpenic Oils;Crude Dipentene,Sulphite Turpentine&Oth.Crude Parac."
3806,"Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums."
380610,"Rosin And Rasin Asids"
380620,"Salts Of Resin/Res.Acids Or Of Deriv'S Rosin/Resin Acids,Excl.Rosin Adduct"
380630,"Easter Gums"
380690,"Derivatives of rosin and resin acids,... NES"
3807,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch."
380700,"Wood tar; wood tar oils; wood creosote; wood naphtha..., etc"
3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products and plant- growth regulators, disinfectants and similar products, put up in forms or packings for retail sale or as preparations or articles (for example, sulphur-treated bands, wicks and candles, and fly-papers)."
380850,"Goods specified in Subheading Note 1 to this Chapter"
380891,"Insecticides, rodenticides... and similar products, for retail sale"
380892,"Fungicides Cxcl.in bulk"
380893,"Herbicides, anti-sprouting products and plant-growth regul: NES in retail pack"
380894,"Disinfectants in retail packings upto 2.5 kg"
380899,"Insecticides, rodenticides, fungicides, herbicides,..NES in bulK in retail pac"
3809,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products and preparations (for example, dressings and mordants), of a kind used in the textile, paper, leather or like industries, not elsewhere specified or included."
380910,"Finishing Agents, Etc, With A Basis Of Amylaceous Substances Nes"
380991,"Finishing Agents Etc. Of A Kind Used In The Textile Or Like Industries Nes"
380992,"Finishing Agents, Etc, Of A Kind Used In The Paper Or Like Industries Nes"
380993,"Finishing Agents Etc. Of A Kind Used In The Leather Or Like Industries Nes"
3810,"Pickling preparations for metal surfaces; fluxes and other auxiliary preparations for soldering, brazing or welding; soldering, brazing or welding powders and pastes consisting of metal and other materials; preparations of a kind used as cores or coatings for welding electrodes or rods."
381010,"Pickling Preparations For Metal Surfaces;Soldering..Powders&Pastes..Mater."
381090,"Pickling preparations for metal surface.... Excl. Submerge welding flux for LPG"
3811,"Anti-knock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti- corrosive preparations and other prepared additives, for mineral oils (including gasoline) or for other liquids used for the same purposes as mineral oils."
381111,"Anti-Knock Preparations Based On Lead Compounds"
381119,"Anti-Knock Preparations (Excl. Based On Lead)"
381121,"Additives For Lubrctng.Oils Contng.Ptrlum.Oils/Oils Of Bituminous Minerals"
381129,"Additives For Lubricating Oils (Excl. With Petroleum Oils)"
381190,"OTHER PREPARATIONS, EXCL.ANTI-KNOCK PREPARATIONS, ADDITIVES FOR LUBRICATING OILS"
3812,"Prepared rubber accelerators; compound plasticisers for rubber or plastics, not elsewhere specified or included; anti-oxidising preparations and other compound stabilisers for rubber or plastics."
381210,"Prepared Rubber Accelerators"
381220,"Compound Plasticisers For Rubber Or Plastics"
381230,"Anti-Oxidising Preparations And Stabilisers For Rubber Or Plastics"
3813,"Preparations and charges for fire-extinguishers; charged fire-extinguishing grenades."
381300,"Preprton.&Charge For Fire-Extinguishers;Charged Fire-Extinguishing Grenade"
3814,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers."
381400,"Organic Composite Solvents And Thinners; Paint Or Varnish Removers"
3815,"Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included."
381511,"Supportedcatalysts With Nickel Or Its Compounds"
381512,"Supported Catalysts With Precious Metal Or Its Compounds"
381519,"Supported Catalysts"
381590,"Reaction Initiators, Accelerators And Catalytic Preparations"
3816,"Refractory cements, mortars, concretes and similar compositions, other than products of heading 38.01."
381600,"Refractory Cmnts.Mrtrs,Concretes&Similar Compositions,Ex.Prdcts.Of Hd38.01"
3817,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02."
381700,"MIXED ALKYLBENZENES AND MIXED ALKYLNAPHTHALENES,OTHER THAN THOSE OF HEADING 2707 OR 2902"
3818,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics."
381800,"Chemcl.Elements In Disk Wafers/Similar From&Compounds,Doped For Electronic"
3819,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals."
381900,"Hydraulic Brake Fluids And Similar Liquids With <70% Petroleum Oil"
3820,"Anti-freezing preparations and prepared de-icing fluids."
382000,"Anti-Freezing Preparations And Prepared De-Icing Fluids"
3821,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plants, human or animal cells."
382100,"Prepared Culture Media For Development or maintenance of Micro-Organisms(incl.viruses.."
3822,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06; certified reference materials."
382200,"Diagnostic/Lab.Reagents On Backing;Prep'D Diagnostic/Lab.Reagents Exc.Ch30"
3823,"Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols."
382311,"Stearic Acid"
382312,"Oleic Acid"
382313,"Tall Oil Fatty Acids"
382319,"OTH.INDUST. MONOCARBOXYLIC FATTY ACIDS.., EXCL.ST.ACID,OLEIC ACID,TALL OIL FATTY ACIDS"
382370,"INDUSTRIAL FATTY ALCHOLS"
3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included."
382410,"Prepared Binders For Foundry Moulds Or Cores"
382430,"Non-Agglomerated Metal Carbides Mixed Together Or With Metallic Binders"
382440,"Prepared Additives For Cements, Mortars Or Concretes"
382450,"Non-Refractory Mortars And Concretes"
382460,"Sorbitol (Excl. That Of 2905.44)"
382471,"Mixtures Cont.Acyclic Hydrocarbos Perhalogenatd Only Wth Fluorine&Chlorine"
382472,"Containing bromochlorodifluoromethane, bromotrifluoromethane or dibromotetrafl"
382473,"Containing hydrobromofluorocarbons (HBFCs)"
382474,"Containing hydrochlorofluorocarbons (HCFCs), wh.or not cont.chlorofluorocarbon"
382475,"Containing carbon tetrachloride"
382476,"Containing 1,1,1trichloroethane (methyl chloroform)"
382477,"Containing bromomethane (methyl bromide) or bromochloromethane"
382478,"Containing perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs), hydrochlo. (H"
382479,"Mixtrs.Cont.Prhlogn. Derivat'S Of Acyclic Hyd'Crbns Cont=>2hlgns.Ex.Flu&Ch"
382481,"Containing oxirane (ethylene oxide)"
382482,"Containing polychlorinated biphenyls (PCBs), ?.(PCTs) or polybrominated biphen"
382483,"Containing tris(2,3dibromopropyl) phosphate"
382490,"Chemical products and residual products of chemical industries"
3825,"Residual products of the chemical or allied industries, not elsewhere specified or included; municipal waste; sewage sludge; other wastes specified in Note 6 to this Chapter."
382510,"0MUNICIPAL WASTE"
382520,"SEWAGE SLUDGE"
382530,"CLINICAL WASTE"
382541,"WASTE ORGANIC SOLVENTS; HALOGENATED"
382549,"WASTE ORGANIC SOLVENTS"
382550,"WASTE OF METAL PCKNG LIQUORS,HYDRAULIC FLUIDS,BRADE FLUIDS&ANTI-FREZE FLUI"
382561,"MAINLY CONTAINING ORGANIC CONSTITUENTS"
382569,"MAINLY CONTAINING ORGANIC CONSTITUENTS"
382590,"OTHER WASTES FROM CHEMICAL OR ALLIED INDUSTRIES"
3826,"Biodiesel and mixtures thereof, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals."
382600,"Biodiesel and mixtures thereof, not containing or containing less than 70% by weight .."
SECTION VII PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF"
CHAPTER 39 PLASTICS AND ARTICLES THEREOF"
3901,"Polymers of ethylene, in primary forms."
390110,"Polyethylene having a specific gravity of less than 0.94"
390120,"Polyethylene having a specific gravity of 0.94 or more"
390130,"Ethylene-Vinyl Acetate Copolymers, In Primary Forms"
390190,"Other Polymers Of Ethylene, In Primary Forms"
3902,"Polymers of propylene or of other olefins, in primary forms."
390210,"Polypropylene, In Primary Forms"
390220,"Polyisobutylene, In Primary Forms"
390230,"Propylene Copolymers, In Primary Forms"
390290,"Other Polymers Of Propylene Or Of Other Olefins, In Primary Forms"
3903,"Polymers of styrene, in primary forms."
390311,"Expansible Polystyrene, In Primary Forms"
390319,"Polystyrene (Excl. Expansible), In Primary Forms"
390320,"Styrene-Acrylonitrile (San) Copolymers, In Primary Forms"
390330,"Acrylonitrile-Butadiene-Styrene (Abs) Copolymers, In Primary Forms"
390390,"Polymers Of Styrene, In Primary Forms"
3904,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms."
390410,"Polyvinyl Chloride, Not Mixed With Other Substances, In Primary Forms"
390421,"Non-Plasticised Polyvinyl Chloride, In Primary Forms"
390422,"Plasticised Polyvinyl Chloride, In Primary Forms"
390430,"Vinyl Chloride-Vinyl Acetate Copolymers, In Primary Forms"
390440,"Vinyl Chloride Copolymers, Excl. Vinyl Acetate, In Primary Forms"
390450,"Vinylidene Chloride Polymers, In Primary Forms"
390461,"Polytetrafluoroethylene, In Primary Forms"
390469,"Fluoro-Polymers (Excl. Polytetrafluoroethylene), In Primary Forms"
390490,"Polymers Of Halogenated Olefins, In Primary Forms"
3905,"Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms."
390512,"Polyvinyl Acetate In Aqueous Dispersion"
390519,"Polyvinyl Acetate, Excl. That In Aqueous Dispersions, In Primary Forms"
390521,"Vinyl Acetate Copolymers In Aqueous Dispersion"
390529,"Vinyl Acetate Copolymers, Excl.That In Aqueous Dispersion, In Primary Form"
390530,"Polyvinyl Alcohol, Whether Or Not Containing Unhydrolysed Acetate Groups"
390591,"Copolymers In Primary Forms"
390599,"Polymers Of Other Vinyl Esters & Other Vinyl Polymers In Primary Forms Nes"
3906,"Acrylic polymers in primary forms."
390610,"Polymethyl Methacrylate, In Primary Forms"
390690,"Acrylic Polymers, In Primary Forms"
3907,"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms."
390710,"Polyacetals, In Primary Forms"
390720,"Other Polyethers, In Primary Forms"
390730,"Epoxide Resins, In Primary Forms"
390740,"Polycarbonates, In Primary Forms"
390750,"Alkyd Resins, In Primary Forms"
390760,"OTH.PLOYETHYLENE TEREPHTHALATE,EXCL.IMPORTED BY VAT/EXCISE REG.TEXTILE YARN MANUFACTURER"
390770,"Poly (lactic acid)"
390791,"Unsaturated Polyesters, In Primary Forms"
390799,"Polyesters, In Primary Forms"
3908,"Polyamides in primary forms."
390810,"Polyamide 6,11,12,6,6,6,9,6,10 or 6,12:"
390890,"Other polymides, in primary forms"
3909,"Amino-resins, phenolic resins and polyurethanes, in primary forms."
390910,"UREA RESINS; THIOUREA RESINS"
390920,"Melamine resins imported by other than VAT registered melamine products manufactu"
390930,"Other Amino Resins, In Primary Forms"
390940,"Phenolic Resins, In Primary Forms"
390950,"Polyurethanes, In Primary Forms"
3910,"Silicones in primary forms."
391000,"Silicones Inprimary Forms"
3911,"Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms."
391110,"Petroleum Resins... Other Resins And Polyterpenes, In Primary Forms"
391190,"Polysulphides, Polysulphones And Other Products..., In Primary Forms"
3912,"Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms."
391211,"Non-Plasticised Cellulose Acetates, In Primary Forms"
391212,"Plasticised Cellulose Acetates, In Primary Forms"
391220,"Cellulose Nitrates (Incl. Collodions), In Primary Forms"
391231,"Carboxymethylcellulose And Its Salts, In Primary Forms"
391239,"Other Cellulose Ethers, In Primary Forms"
391290,"Cellulose And Its Chemical Derivatives, In Primary Forms"
3913,"Natural polymers (for example, alginic acid) and modified natural polymers (for example, hardened proteins, chemical derivatives of natural rubber), not elsewhere specified or included, in primary forms."
391310,"Alginic Acid, Its Salts And Esters, In Primary Forms"
391390,"Natural and modified natural polymers, in primary forms"
3914,"Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms."
391400,"Ion-Exchangers Based On Polymers Of 39.01 To 39.13, In Primary Forms"
3915,"Waste, parings and scrap, of plastics."
391510,"Waste, Parings And Scrap, Of Polymers Of Ethylene"
391520,"Waste, Parings And Scrap, Of Polymers Of Styrene"
391530,"Waste, Parings And Scrap, Of Polymers Of Vinyl Chloride"
391590,"Waste, Parings And Scrap, Of Other Plastics"
3916,"Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics."
391610,"Monofilament Dimenson>1mm,Rods..&Prof.Sha.,Polym. Of Ethylene"
391620,"Monofil..>1mm,..Of Vinyl Chloride Excl. For door, window and photo frame"
391690,"Monofil.Dimension>1mm,Rods..&Profile Shapes,Of Other Plastics"
3917,"Tubes, pipes and hoses, and fittings therefor (for example, joints, elbows, flanges), of plastics."
391710,"Artificial Guts Of Hardened Proteins Or Of Cellulosic Materials"
391721,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Ethylene"
391722,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Propylene"
391723,"Tubes,Pipes And Hoses, Rigid, Of Polymers Of Vinyl Chloride"
391729,"Tubes, Pipes And Hoses, Rigid, Of Other Plastics"
391731,"Other Flexible Tubes,Pipes And Hoses,With A Burst Pressure >=27.6 Mpa"
391732,"Tubes, Pipes And Hoses, Not Reinforced, With Fittings"
391733,"Other Tubes,Pipes&Hoses With Fittings"
391739,"Other Tubes, Pipes And Hoses"
391740,"Fittings, For Tubes, Pipes And Hoses, Of Plastic"
3918,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter."
391810,"Floor... Coverings Of Polymers Of Vinyl Chloride, In Rolls Or Tiles"
391890,"Floor, Wall Or Ceiling Coverings Of Plastics, In Rolls Or Tiles"
3919,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls."
391910,"Self-Adhesive Tape, Plates, Strip..., In Rolls, Width =<20cm"
391990,"OTHER SELF-ADHESIVE PLATES, TAPE, STRIP, FOIL... OF PLASTICS"
3920,"Other plates, sheets, film, foil and strip, of plastics, non-cellular and not reinforced, laminated, supported or similarly combined with other materials."
392010,"Plates..,Of Polymers Of Ethylene, Laminated.. Not Reinforced,Etc."
392020,"Other polymers of propylene(excl printed form)"
392030,"Plates..., Of Polymers Of Styrene, Laminated..Not Reinforced, Etc"
392043,"CONTAINING BY WEIGHT NOT LESS THAN 6% OF PLASTICISERS"
392049,"Other plates...,of polymers of vinyl chloride other than not<6% of plasticisers"
392051,"Plates..., Of Polymethyl Methacrylate, Laminated Not Reinforced, Etc"
392059,"Plates..., Of Other Acrylic Polymers, Laminated Not Reinforced, Etc"
392061,"Plates..., Of Polycarbonates,Laminated Not Reinforced, Etc"
392062,"Other poly(ethylene terepthalate) excl printed form"
392063,"Plates..., Of Unsaturated Polyesters, Laminated Not Reinforced, Etc"
392069,"Other polyesters (excl. printed form)"
392071,"Plates..., Of Regenerated Cellulose, Laminated Not Reinforced, Etc"
392073,"Plates..., Of Cellulose Acetate, Not Reinforced, Etc"
392079,"Plates..., Of Other Cellulose Derivatives, Not Reinforced, Etc"
392091,"Plates..., Of Polyvinyl Butyral, Not Reinforced, Etc"
392092,"Other plastics polymides (excl. printed form)"
392093,"Plates..., Of Amino-Resins, Not Reinforced, Etc"
392094,"Plates..., Ofphenolic Resins, Not Reinforced, Etc"
392099,"Plates..., Of Other Plastics, Not Reinforced, Etc"
3921,"Other plates, sheets, film, foil and strip, of plastics."
392111,"Cellular Plates, Strips... Of Polymers Of Styrene"
392112,"Cellular Plates, Strips... Of Polymers Of Vinyl Chloride"
392113,"Cellular Plates, Strips... Of Polymers Of Polyurethanes"
392114,"Cellular Plates, Strips... Of Polymers Of Regenerated Cellulose"
392119,"Microcellular PET light sheet having a power saving capa.of 20% or more"
392190,"Other cellular plates, strips ..., of plastics"
3922,"Baths, shower-baths, sinks, wash-basins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics."
392210,"Baths, Shower-Baths And Wash-Basins, Of Plastics"
392220,"Lavatory Seats And Covers Of Plastics"
392290,"Bidets, Lavatory Pans... And Other Sanitary Ware Of Plastics"
3923,"Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics."
392310,"Boxes, Cases, Crates And Similar Articles Of Plastics"
392321,"Sacks and bags (incl. cones) of polymers of ethylene"
392329,"Article for the conve..of polymers of ther plastic excl.airtght storage bag with zipper"
392330,"Other Carboys, Bottles, Flasks And Similar Articles Of Plastics"
392340,"Spools, Cops And Similar Supports Of Plastics"
392350,"Stoppers, Lids, Caps And Other Closures Of Plastics"
392390,"Articles for the packing of goods, of plastics"
3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics."
392410,"Tableware And Kitchenware Of Plastics"
392490,"Other Household Articles And Toilet Articles, Of Plastics"
3925,"Builders' ware of plastics, not elsewhere specified or included."
392510,"Reservoirs... And Similar Containers, Capacity >300 L, Of Plastics"
392520,"Doors, Windows And Their Frames And Thresholds For Doors, Of Plastics"
392530,"Shutters, Blinds And Similar Articles And Parts, Of Plastics"
392590,"Builders' Ware Of Plastics"
3926,"Other articles of plastics and articles of other materials of headings 39.01 to 39.14."
392610,"Office Or School Supplies Of Plastics"
392620,"Art.Of App.&Clothing Accessories(Exl.Gloves)Of Plastics Hd.No.39.01-39.04"
392630,"Fittings For Furniture, Coachwork Or The Like Of Plastics"
392640,"Statuettes And Other Ornamental Articles Of Plastics"
392690,"PVC scrn.having intrnl.dia.from 4-8 Mulch and strct.thereof used in agri.& hoti."
CHAPTER 40 RUBBER AND ARTICLES THEREOF"
4001,"Natural rubber, balata, gutta-percha, guayule, chicle and similar natural gums, in primary forms or in plates, sheets or strip."
400110,"Natural Rubber Latex, In Primary Forms Or In Plates, Sheets Or Strips"
400121,"Smoked Sheets Of Natural Rubber"
400122,"Technically Specified Natural Rubber, In Primary Forms Or In Plates, Etc"
400129,"Other Natural Rubber, In Primary Forms Or In Plates, Etc"
400130,"Balata, Gutta-Percha... And Similar Gums, In Primary Forms Or In Plates"
4002,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 40.01 with any product of this heading, in primary forms or in plates, sheets or strip."
400211,"Latex Of Styrene-Butadiene Or Carboxylated Styrene-Butadiene Rubber"
400219,"Styrene-Butadiene Rubber; Carboxylated Styrene-Butadiene Rubber"
400220,"Butadiene Rubber, In Primary Forms Or In Plates, Sheets Or Strip"
400231,"Isobutene-Isoprene (Butyl) Rubber"
400239,"Halo-Isobutene-Isoprene Rubber"
400241,"Latex Of Chloroprene (Chlorobutadiene) Rubber"
400249,"Chloroprene (Chlorobutadiene) Rubber (Excl. Latex)"
400251,"Latex Of Acrylonitrile-Butadiene Rubber"
400259,"Acrylonitrile-Butadiene Rubber (Excl. Latex)"
400260,"Isoprene Rubber"
400270,"Ethylene-Propylene-Non-Conjugated Diene Rubber"
400280,"Mixtures Of Any Product Of 40.01 With Any Product Of 40.02"
400291,"Latex Of Synthetic Rubber"
400299,"Other Synthetic Rubber (Excl. Latex)"
